id,title,venue,year,authors,doi,Label,resolved_doi,openalex_id,primary_topic,primary_topic_score,topic_1,topic_1_score,topic_2,topic_2_score,topic_3,topic_3_score,keyword_1,keyword_1_score,keyword_2,keyword_2_score,keyword_3,keyword_3_score,topics_json,keywords_json,fetch_source
564,A Uniform Language to Explain Decision Trees.,kr,2024,"Marcelo Arenas, Pablo Barceló, Diego Bustamante, Jose Caraball, Bernardo Subercaseaux",10.24963/kr.2024/6,5,10.24963/kr.2024/6,https://openalex.org/W4403792991,Data Mining Algorithms and Applications,0.8253999948501587,Data Mining Algorithms and Applications,0.8253999948501587,Advanced Database Systems and Queries,0.8184999823570251,Bayesian Modeling and Causal Inference,0.8131999969482422,Computer science,0.704977810382843,Decision tree,0.4661954939365387,Artificial intelligence,0.3654662072658539,"[{""id"": ""https://openalex.org/T10538"", ""display_name"": ""Data Mining Algorithms and Applications"", ""score"": 0.8253999948501587}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""score"": 0.8184999823570251}, {""id"": ""https://openalex.org/T11303"", ""display_name"": ""Bayesian Modeling and Causal Inference"", ""score"": 0.8131999969482422}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.704977810382843}, {""id"": ""https://openalex.org/keywords/decision-tree"", ""display_name"": ""Decision tree"", ""score"": 0.4661954939365387}, {""id"": ""https://openalex.org/keywords/artificial-intelligence"", ""display_name"": ""Artificial intelligence"", ""score"": 0.3654662072658539}]",openalex_doi
565,Deontic Reasoning Based on Inconsistency Measures.,kr,2024,"Ofer Arieli, Kees van Berkel, Badran Raddaoui, Christian Strasser",10.24963/kr.2024/7,1,10.24963/kr.2024/7,https://openalex.org/W4403792968,"Logic, Reasoning, and Knowledge",0.854200005531311,"Logic, Reasoning, and Knowledge",0.854200005531311,Semantic Web and Ontologies,0.79830002784729,Multi-Agent Systems and Negotiation,0.7613000273704529,Deontic logic,0.9570944905281067,Computer science,0.6039721965789795,Artificial intelligence,0.46176236867904663,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.854200005531311}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.79830002784729}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.7613000273704529}]","[{""id"": ""https://openalex.org/keywords/deontic-logic"", ""display_name"": ""Deontic logic"", ""score"": 0.9570944905281067}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6039721965789795}, {""id"": ""https://openalex.org/keywords/artificial-intelligence"", ""display_name"": ""Artificial intelligence"", ""score"": 0.46176236867904663}]",openalex_doi
566,Non-Rigid Designators in Modal and Temporal Free Description Logics.,kr,2024,"Alessandro Artale, Roman Kontchakov, Andrea Mazzullo, Frank Wolter",10.24963/kr.2024/8,2,10.24963/kr.2024/8,https://openalex.org/W4403792982,"Logic, Reasoning, and Knowledge",0.9919999837875366,"Logic, Reasoning, and Knowledge",0.9919999837875366,Semantic Web and Ontologies,0.9894000291824341,"Logic, programming, and type systems",0.9829000234603882,Modal,0.7400657534599304,Computer science,0.6319313049316406,Accessibility relation,0.5664588809013367,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9919999837875366}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9894000291824341}, {""id"": ""https://openalex.org/T10126"", ""display_name"": ""Logic, programming, and type systems"", ""score"": 0.9829000234603882}]","[{""id"": ""https://openalex.org/keywords/modal"", ""display_name"": ""Modal"", ""score"": 0.7400657534599304}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6319313049316406}, {""id"": ""https://openalex.org/keywords/accessibility-relation"", ""display_name"": ""Accessibility relation"", ""score"": 0.5664588809013367}]",openalex_doi
567,Contractions Based on Optimal Repairs.,kr,2024,"Franz Baader, Renata Wassermann",https://www.semanticscholar.org/paper/2098abdb8c89f64f13630d92a9857423691c49ba,1,10.24963/kr.2024/9,https://openalex.org/W4403792784,Auction Theory and Applications,0.7075999975204468,Auction Theory and Applications,0.7075999975204468,Supply Chain and Inventory Management,0.6272000074386597,Game Theory and Voting Systems,0.5871000289916992,Computer science,0.5672187209129333,,,,,"[{""id"": ""https://openalex.org/T11182"", ""display_name"": ""Auction Theory and Applications"", ""score"": 0.7075999975204468}, {""id"": ""https://openalex.org/T10328"", ""display_name"": ""Supply Chain and Inventory Management"", ""score"": 0.6272000074386597}, {""id"": ""https://openalex.org/T10991"", ""display_name"": ""Game Theory and Voting Systems"", ""score"": 0.5871000289916992}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.5672187209129333}]",openalex_title_search
568,Planning Domain Model Acquisition from State Traces without Action Parameters.,kr,2024,"Tomáš Balyo, Martin Suda, Lukáš Chrpa, Dominik Šafránek, Stephan Gocht, Filip Dvořák, Roman Barták, G. Michael Youngblood",10.24963/kr.2024/76,1,10.24963/kr.2024/76,https://openalex.org/W4403792769,AI-based Problem Solving and Planning,0.9934999942779541,AI-based Problem Solving and Planning,0.9934999942779541,Semantic Web and Ontologies,0.968500018119812,Model-Driven Software Engineering Techniques,0.9664000272750854,Computer science,0.6530206203460693,Domain model,0.549845278263092,Domain (mathematical analysis),0.5383357405662537,"[{""id"": ""https://openalex.org/T10906"", ""display_name"": ""AI-based Problem Solving and Planning"", ""score"": 0.9934999942779541}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.968500018119812}, {""id"": ""https://openalex.org/T11450"", ""display_name"": ""Model-Driven Software Engineering Techniques"", ""score"": 0.9664000272750854}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6530206203460693}, {""id"": ""https://openalex.org/keywords/domain-model"", ""display_name"": ""Domain model"", ""score"": 0.549845278263092}, {""id"": ""https://openalex.org/keywords/domain"", ""display_name"": ""Domain (mathematical analysis)"", ""score"": 0.5383357405662537}]",openalex_doi
569,Conditional Splittings of Belief Bases and Nonmonotonic Inference with c-Representations.,kr,2024,"Christoph Beierle, Lars-Phillip Spiegel, Jonas Haldimann, Marco Wilhelm, Jesse Heyninck, Gabriele Kern-Isberner",10.24963/kr.2024/10,1,10.24963/kr.2024/10,https://openalex.org/W4403792997,"Logic, Reasoning, and Knowledge",0.9950000047683716,"Logic, Reasoning, and Knowledge",0.9950000047683716,Bayesian Modeling and Causal Inference,0.9754999876022339,Machine Learning and Algorithms,0.9296000003814697,Inference,0.7372748851776123,Computer science,0.5717131495475769,Belief revision,0.5382354855537415,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9950000047683716}, {""id"": ""https://openalex.org/T11303"", ""display_name"": ""Bayesian Modeling and Causal Inference"", ""score"": 0.9754999876022339}, {""id"": ""https://openalex.org/T12072"", ""display_name"": ""Machine Learning and Algorithms"", ""score"": 0.9296000003814697}]","[{""id"": ""https://openalex.org/keywords/inference"", ""display_name"": ""Inference"", ""score"": 0.7372748851776123}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.5717131495475769}, {""id"": ""https://openalex.org/keywords/belief-revision"", ""display_name"": ""Belief revision"", ""score"": 0.5382354855537415}]",openalex_doi
570,"Monotone Rewritability and the Analysis of Queries, Views, and Rules.",kr,2024,"Michael Benedikt, Stanislav Kikot, Johannes Marti, Piotr Ostropolski-Nawelaja",10.24963/kr.2024/11,3,10.24963/kr.2024/11,https://openalex.org/W4403793006,Advanced Database Systems and Queries,0.870199978351593,Advanced Database Systems and Queries,0.870199978351593,Semantic Web and Ontologies,0.8238000273704529,"Logic, Reasoning, and Knowledge",0.7210000157356262,Computer science,0.6306511163711548,Monotone polygon,0.555363655090332,Information retrieval,0.37822940945625305,"[{""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""score"": 0.870199978351593}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.8238000273704529}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.7210000157356262}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6306511163711548}, {""id"": ""https://openalex.org/keywords/monotone-polygon"", ""display_name"": ""Monotone polygon"", ""score"": 0.555363655090332}, {""id"": ""https://openalex.org/keywords/information-retrieval"", ""display_name"": ""Information retrieval"", ""score"": 0.37822940945625305}]",openalex_doi
571,Capturing Non-flat Assumption-based Argumentation with Bipolar SETAFs.,kr,2024,"Matti Berthold, Anna Rapberger, Markus Ulbricht",10.24963/kr.2024/12,1,10.24963/kr.2024/12,https://openalex.org/W4403792969,Software Engineering Research,0.988099992275238,Software Engineering Research,0.988099992275238,Business Process Modeling and Analysis,0.9855999946594238,Multi-Agent Systems and Negotiation,0.9839000105857849,Argumentation theory,0.7525348663330078,Computer science,0.5391817688941956,Epistemology,0.16799673438072205,"[{""id"": ""https://openalex.org/T10260"", ""display_name"": ""Software Engineering Research"", ""score"": 0.988099992275238}, {""id"": ""https://openalex.org/T10703"", ""display_name"": ""Business Process Modeling and Analysis"", ""score"": 0.9855999946594238}, {""id"": ""https://openalex.org/T10456"", ""display_name"": ""Multi-Agent Systems and Negotiation"", ""score"": 0.9839000105857849}]","[{""id"": ""https://openalex.org/keywords/argumentation-theory"", ""display_name"": ""Argumentation theory"", ""score"": 0.7525348663330078}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.5391817688941956}, {""id"": ""https://openalex.org/keywords/epistemology"", ""display_name"": ""Epistemology"", ""score"": 0.16799673438072205}]",openalex_doi
572,Cost-Based Semantics for Querying Inconsistent Weighted Knowledge Bases.,kr,2024,"Meghyn Bienvenu, Camille Bourgaux, Robin Jean",10.24963/kr.2024/16,1,10.24963/kr.2024/16,https://openalex.org/W4401306271,"Logic, Reasoning, and Knowledge",0.9979000091552734,"Logic, Reasoning, and Knowledge",0.9979000091552734,Semantic Web and Ontologies,0.996399998664856,Natural Language Processing Techniques,0.9840999841690063,Axiom,0.8268471956253052,Computer science,0.6579192876815796,Semantics (computer science),0.6148808002471924,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9979000091552734}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.996399998664856}, {""id"": ""https://openalex.org/T10181"", ""display_name"": ""Natural Language Processing Techniques"", ""score"": 0.9840999841690063}]","[{""id"": ""https://openalex.org/keywords/axiom"", ""display_name"": ""Axiom"", ""score"": 0.8268471956253052}, {""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6579192876815796}, {""id"": ""https://openalex.org/keywords/semantics"", ""display_name"": ""Semantics (computer science)"", ""score"": 0.6148808002471924}]",openalex_doi
573,Queries With Exact Truth Values in Paraconsistent Description Logics.,kr,2024,"Meghyn Bienvenu, Camille Bourgaux, Daniil Kozhemiachenko",https://www.semanticscholar.org/paper/98ef0c0426795d46c4ffb2a292a93cd3c83a9c27,3,10.24963/kr.2024/14,https://openalex.org/W4403322427,Semantic Web and Ontologies,0.9988999962806702,Semantic Web and Ontologies,0.9988999962806702,"Logic, Reasoning, and Knowledge",0.9937000274658203,Advanced Database Systems and Queries,0.9934999942779541,Computer science,0.6289011836051941,Paraconsistent logic,0.5994493961334229,Truth value,0.49898600578308105,"[{""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9988999962806702}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9937000274658203}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""score"": 0.9934999942779541}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6289011836051941}, {""id"": ""https://openalex.org/keywords/paraconsistent-logic"", ""display_name"": ""Paraconsistent logic"", ""score"": 0.5994493961334229}, {""id"": ""https://openalex.org/keywords/truth-value"", ""display_name"": ""Truth value"", ""score"": 0.49898600578308105}]",openalex_title_search
574,Shapley Value Computation in Ontology-Mediated Query Answering.,kr,2024,"Meghyn Bienvenu, Diego Figueira, Pierre Lafourcade",https://www.semanticscholar.org/paper/e6e9f768fab556872a4b69b19aae034e5aaceb7c,4,10.48550/arxiv.2407.20058,https://openalex.org/W6966456234,Data Management and Algorithms,0.23960000276565552,Data Management and Algorithms,0.23960000276565552,Semantic Web and Ontologies,0.20839999616146088,"Logic, Reasoning, and Knowledge",0.1500999927520752,Shapley value,0.6699000000953674,Tuple,0.5388000011444092,Conjunctive query,0.538100004196167,"[{""id"": ""https://openalex.org/T11106"", ""display_name"": ""Data Management and Algorithms"", ""score"": 0.23960000276565552}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.20839999616146088}, {""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.1500999927520752}]","[{""id"": ""https://openalex.org/keywords/shapley-value"", ""display_name"": ""Shapley value"", ""score"": 0.6699000000953674}, {""id"": ""https://openalex.org/keywords/tuple"", ""display_name"": ""Tuple"", ""score"": 0.5388000011444092}, {""id"": ""https://openalex.org/keywords/conjunctive-query"", ""display_name"": ""Conjunctive query"", ""score"": 0.538100004196167}]",openalex_s2_doi
575,Abductive Reasoning in a Paraconsistent Framework.,kr,2024,"Meghyn Bienvenu, Katsumi Inoue, Daniil Kozhemiachenko",10.24963/kr.2024/13,5,10.24963/kr.2024/13,https://openalex.org/W4403792980,"Logic, Reasoning, and Knowledge",0.9998999834060669,"Logic, Reasoning, and Knowledge",0.9998999834060669,Advanced Algebra and Logic,0.9987000226974487,Semantic Web and Ontologies,0.9979000091552734,Abductive reasoning,0.7383300065994263,Relevance (law),0.6697579026222229,Propositional calculus,0.5696506500244141,"[{""id"": ""https://openalex.org/T11010"", ""display_name"": ""Logic, Reasoning, and Knowledge"", ""score"": 0.9998999834060669}, {""id"": ""https://openalex.org/T11727"", ""display_name"": ""Advanced Algebra and Logic"", ""score"": 0.9987000226974487}, {""id"": ""https://openalex.org/T10215"", ""display_name"": ""Semantic Web and Ontologies"", ""score"": 0.9979000091552734}]","[{""id"": ""https://openalex.org/keywords/abductive-reasoning"", ""display_name"": ""Abductive reasoning"", ""score"": 0.7383300065994263}, {""id"": ""https://openalex.org/keywords/relevance"", ""display_name"": ""Relevance (law)"", ""score"": 0.6697579026222229}, {""id"": ""https://openalex.org/keywords/propositional-calculus"", ""display_name"": ""Propositional calculus"", ""score"": 0.5696506500244141}]",openalex_doi
576,Weak Admissibility for ABA via Abstract Set-Attacks.,kr,2024,"Lydia Blümel, Matthias König, Markus Ulbricht",10.24963/kr.2024/17,1,10.24963/kr.2024/17,https://openalex.org/W4403792855,Game Theory and Voting Systems,0.9115999937057495,Game Theory and Voting Systems,0.9115999937057495,Credit Risk and Financial Regulations,0.9049999713897705,,,Computer science,0.6053229570388794,Set (abstract data type),0.5461188554763794,Computer security,0.48727667331695557,"[{""id"": ""https://openalex.org/T10991"", ""display_name"": ""Game Theory and Voting Systems"", ""score"": 0.9115999937057495}, {""id"": ""https://openalex.org/T11496"", ""display_name"": ""Credit Risk and Financial Regulations"", ""score"": 0.9049999713897705}]","[{""id"": ""https://openalex.org/keywords/computer-science"", ""display_name"": ""Computer science"", ""score"": 0.6053229570388794}, {""id"": ""https://openalex.org/keywords/set"", ""display_name"": ""Set (abstract data type)"", ""score"": 0.5461188554763794}, {""id"": ""https://openalex.org/keywords/computer-security"", ""display_name"": ""Computer security"", ""score"": 0.48727667331695557}]",openalex_doi
